g3n3z: optimization of dependency weights using a genetic algorithm approach.
	g3n3z is a part of s4rdm3x tobias-dv-lnu.github.io/s4rdm3x/

Algorithm Parameters:
	system:	ArgoUML
		Individual Median F1: 0.8738625743937829
		Individual Median F1: 0.8738625743937829
		Individual Median F1: 0.8738625743937829
		Individual Median F1: 0.8738625743937829
		Individual Median F1: 0.8738625743937829
		Individual Median F1: 0.8738625743937829
		Individual Median F1: 0.8738625743937829
		Individual Median F1: 0.8738625743937829
		Individual Median F1: 0.8738625743937829
		Individual Median F1: 0.8731120304701865
		Individual Median F1: 0.8738625743937829
		Individual Median F1: 0.8738625743937829
		Individual Median F1: 0.8731120304701865
		Individual Median F1: 0.8592196964762588
		Individual Median F1: 0.8738625743937829
		Individual Median F1: 0.8738625743937829
		Individual Median F1: 0.8738625743937829
		Individual Median F1: 0.8738625743937829
		Individual Median F1: 0.8738625743937829
		Individual Median F1: 0.8738625743937829
		Individual Median F1: 0.8738625743937829
		Individual Median F1: 0.8738625743937829
		Individual Median F1: 0.8731120304701865
		Individual Median F1: 0.8738625743937829
		Individual Median F1: 0.8738625743937829
		Individual Median F1: 0.8738625743937829
		Individual Median F1: 0.8731120304701865
		Individual Median F1: 0.8685074409104172
	Average F1 score:	0.8645989259260063
	Best Individual F1 score:	0.8738625743937829
	F1:	0.8738625743937829
	Extends:	1.0
	Implements:	0.8555972499292605
	Field:	1.0
	Argument:	0.42785548203277063
	Returns:	0.9850795695079971
	LocalVar:	0.16318460094546616
	MethodCall:	0.0
	ConstructorCall:	0.8576497359055602
	OwnFieldUse:	0.8887330768721353
	FieldUse:	0.0
	Throws:	0.8757923262999315
	File_Horizontal:	0.9602885686125202
	File_LevelUp:	0.0
	File_LevelDown:	0.1365768265001349
	Unknown:	0.904508205055439
Evaluating generation: 159
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8621257746355939
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8533333333333333
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8566026079842386
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8624720044792833
		Individual Median F1: 0.8624720044792833
	Average F1 score:	0.8230133404912902
	Best Individual F1 score:	0.8621257746355939
	F1:	0.8621257746355939
	Extends:	1.0
	Implements:	0.8555972499292605
	Field:	1.0
	Argument:	0.5737690956634218
	Returns:	0.9850795695079971
	LocalVar:	0.16318460094546616
	MethodCall:	0.0
	ConstructorCall:	0.8576497359055602
	OwnFieldUse:	0.8887330768721353
	FieldUse:	0.0
	Throws:	0.8757923262999315
	File_Horizontal:	0.9602885686125202
	File_LevelUp:	0.0
	File_LevelDown:	0.1365768265001349
	Unknown:	0.9611244778286522
Evaluating generation: 160
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
		Individual Median F1: 0.8410224017627617
	Average F1 score:	0.7984684477804265
	Best Individual F1 score:	0.8410224017627617
	F1:	0.8410224017627617
	Extends:	1.0
	Implements:	0.8555972499292605
	Field:	1.0
	Argument:	0.5737690956634218
	Returns:	0.9850795695079971
	LocalVar:	0.16318460094546616
	MethodCall:	0.0
	ConstructorCall:	0.8576497359055602
	OwnFieldUse:	0.8887330768721353
	FieldUse:	0.0
	Throws:	0.8757923262999315
	File_Horizontal:	0.9602885686125202
	File_LevelUp:	0.0
	File_LevelDown:	0.1365768265001349
	Unknown:	0.9611244778286522
Evaluating generation: 161
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8606392157582656
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8606392157582656
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8612755345289178
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8606392157582656
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8606392157582656
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8600014702639123
		Individual Median F1: 0.8606392157582656
	Average F1 score:	0.8429828119062589
	Best Individual F1 score:	0.8600014702639123
	F1:	0.8600014702639123
	Extends:	1.0
	Implements:	0.8555972499292605
	Field:	0.9551041326295409
	Argument:	0.42785548203277063
	Returns:	0.9850795695079971
	LocalVar:	0.16318460094546616
	MethodCall:	0.0
	ConstructorCall:	0.8576497359055602
	OwnFieldUse:	0.8887330768721353
	FieldUse:	0.0
	Throws:	0.8757923262999315
	File_Horizontal:	0.9602885686125202
	File_LevelUp:	0.0
	File_LevelDown:	0.1365768265001349
	Unknown:	0.9611244778286522
Evaluating generation: 162
		Individual Median F1: 0.8681222996489066
		Individual Median F1: 0.8681222996489066
		Individual Median F1: 0.866611185851371
		Individual Median F1: 0.866611185851371
		Individual Median F1: 0.8681222996489066
		Individual Median F1: 0.866611185851371
		Individual Median F1: 0.866611185851371
		Individual Median F1: 0.866611185851371
		Individual Median F1: 0.866611185851371
		Individual Median F1: 0.8681222996489066
		Individual Median F1: 0.866611185851371
		Individual Median F1: 0.866611185851371
		Individual Median F1: 0.866611185851371
		Individual Median F1: 0.866611185851371
		Individual Median F1: 0.8695153533111357
		Individual Median F1: 0.8695153533111357
		Individual Median F1: 0.866611185851371
		Individual Median F1: 0.866611185851371
		Individual Median F1: 0.866611185851371
		Individual Median F1: 0.866611185851371
		Individual Median F1: 0.866611185851371
		Individual Median F1: 0.866611185851371
		Individual Median F1: 0.866611185851371
		Individual Median F1: 0.8662835249042145
		Individual Median F1: 0.866611185851371
		Individual Median F1: 0.866611185851371
		Individual Median F1: 0.866611185851371
		Individual Median F1: 0.866611185851371
		Individual Median F1: 0.866611185851371
		Individual Median F1: 0.8681222996489066
	Average F1 score:	0.844874467333061
	Best Individual F1 score:	0.8681222996489066
	F1:	0.8681222996489066
	Extends:	1.0
	Implements:	1.0
	Field:	0.9551041326295409
	Argument:	0.42785548203277063
	Returns:	0.9850795695079971
	LocalVar:	0.16318460094546616
	MethodCall:	0.0
	ConstructorCall:	0.8576497359055602
	OwnFieldUse:	0.8887330768721353
	FieldUse:	0.0
	Throws:	0.8757923262999315
	File_Horizontal:	0.9602885686125202
	File_LevelUp:	0.0
	File_LevelDown:	0.1365768265001349
	Unknown:	0.9611244778286522
Evaluating generation: 163
		Individual Median F1: 0.8821040557503355
		Individual Median F1: 0.8808635548614726
		Individual Median F1: 0.881484490665511
		Individual Median F1: 0.881484490665511
		Individual Median F1: 0.881484490665511
		Individual Median F1: 0.881484490665511
		Individual Median F1: 0.8808635548614726
		Individual Median F1: 0.8808635548614726
		Individual Median F1: 0.8808635548614726
		Individual Median F1: 0.8808635548614726
		Individual Median F1: 0.881484490665511
		Individual Median F1: 0.8808635548614726
		Individual Median F1: 0.8808635548614726
		Individual Median F1: 0.8808635548614726
		Individual Median F1: 0.8794916802237635
		Individual Median F1: 0.8808635548614726
		Individual Median F1: 0.881484490665511
		Individual Median F1: 0.8808635548614726
		Individual Median F1: 0.8808635548614726
		Individual Median F1: 0.8808635548614726
		Individual Median F1: 0.8808635548614726
		Individual Median F1: 0.8808635548614726
		Individual Median F1: 0.8808635548614726
		Individual Median F1: 0.8808635548614726
		Individual Median F1: 0.8808635548614726
		Individual Median F1: 0.8808635548614726
		Individual Median F1: 0.8808635548614726
		Individual Median F1: 0.8808635548614726
		Individual Median F1: 0.8808635548614726
		Individual Median F1: 0.8808635548614726
	Average F1 score:	0.8148978932186325
	Best Individual F1 score:	0.8821040557503355
	F1:	0.8821040557503355
	Extends:	1.0
	Implements:	1.0
	Field:	0.9551041326295409
	Argument:	0.42785548203277063
	Returns:	0.9850795695079971
	LocalVar:	0.16318460094546616
	MethodCall:	0.0
	ConstructorCall:	0.8576497359055602
	OwnFieldUse:	0.8887330768721353
	FieldUse:	0.0
	Throws:	0.8757923262999315
	File_Horizontal:	0.9602885686125202
	File_LevelUp:	0.0
	File_LevelDown:	0.1365768265001349
	Unknown:	0.9611244778286522
Evaluating generation: 164
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8659418512231261
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8640646228365527
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8685089672957449
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8653026742012884
		Individual Median F1: 0.8659418512231261
	Average F1 score:	0.8560297972323343
	Best Individual F1 score:	0.8659418512231261
	F1:	0.8659418512231261
	Extends:	1.0
	Implements:	0.8555972499292605
	Field:	0.9551041326295409
	Argument:	0.42785548203277063
	Returns:	0.9850795695079971
	LocalVar:	0.16318460094546616
	MethodCall:	0.0
	ConstructorCall:	0.7786259965178726
	OwnFieldUse:	0.8887330768721353
	FieldUse:	0.0
	Throws:	0.8757923262999315
	File_Horizontal:	0.9602885686125202
	File_LevelUp:	0.0
	File_LevelDown:	0.1365768265001349
	Unknown:	0.9611244778286522
Evaluating generation: 165
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8568764957978516
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
		Individual Median F1: 0.8556108717176365
	Average F1 score:	0.8031853648999968
	Best Individual F1 score:	0.8568764957978516
	F1:	0.8568764957978516
	Extends:	1.0
	Implements:	0.8867666656407182
	Field:	0.9551041326295409
	Argument:	0.38434406848201175
	Returns:	0.9850795695079971
	LocalVar:	0.16318460094546616
	MethodCall:	0.0
	ConstructorCall:	0.8576497359055602
	OwnFieldUse:	0.8887330768721353
	FieldUse:	0.0
	Throws:	0.8757923262999315
	File_Horizontal:	0.9602885686125202
	File_LevelUp:	0.0
	File_LevelDown:	0.1365768265001349
	Unknown:	0.904508205055439
Evaluating generation: 166
		Individual Median F1: 0.8758573615190502
		Individual Median F1: 0.8754366041557964
		Individual Median F1: 0.8758573615190501
		Individual Median F1: 0.8754366041557964
		Individual Median F1: 0.8758573615190501
		Individual Median F1: 0.8754366041557964
		Individual Median F1: 0.8758573615190501
		Individual Median F1: 0.8758573615190501
		Individual Median F1: 0.8763927921970575
		Individual Median F1: 0.8758573615190501
		Individual Median F1: 0.8758573615190501
		Individual Median F1: 0.8758573615190501
		Individual Median F1: 0.8758573615190502
		Individual Median F1: 0.8761292545573969
		Individual Median F1: 0.8754366041557964
		Individual Median F1: 0.8763927921970575
		Individual Median F1: 0.8758573615190501
		Individual Median F1: 0.8754366041557964
		Individual Median F1: 0.8758573615190501
		Individual Median F1: 0.8754366041557964
		Individual Median F1: 0.8758573615190501
		Individual Median F1: 0.8758573615190501
