g3n3z: optimization of dependency weights using a genetic algorithm approach.
	g3n3z is a part of s4rdm3x tobias-dv-lnu.github.io/s4rdm3x/

Algorithm Parameters:
	system:	TeamMates
		Individual Median F1: 0.7172440075902534
		Individual Median F1: 0.7255026455026454
		Individual Median F1: 0.7255026455026454
		Individual Median F1: 0.7255026455026454
		Individual Median F1: 0.7255026455026454
		Individual Median F1: 0.7255026455026454
		Individual Median F1: 0.7255026455026454
		Individual Median F1: 0.7243434088698346
		Individual Median F1: 0.7243434088698346
		Individual Median F1: 0.7243434088698346
		Individual Median F1: 0.7243434088698346
	Average F1 score:	0.6976503772842948
	Best Individual F1 score:	0.7243434088698346
	F1:	0.7243434088698346
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.005634582073350103
	Argument:	0.004526821551994131
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.17944096119166683
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 141
		Individual Median F1: 0.710279304029304
		Individual Median F1: 0.710279304029304
		Individual Median F1: 0.710279304029304
		Individual Median F1: 0.710279304029304
		Individual Median F1: 0.710279304029304
		Individual Median F1: 0.710279304029304
		Individual Median F1: 0.710279304029304
		Individual Median F1: 0.710279304029304
		Individual Median F1: 0.710279304029304
		Individual Median F1: 0.710279304029304
		Individual Median F1: 0.710279304029304
		Individual Median F1: 0.710279304029304
		Individual Median F1: 0.7083647695587993
		Individual Median F1: 0.6948411608908733
		Individual Median F1: 0.6948411608908733
		Individual Median F1: 0.6948411608908733
		Individual Median F1: 0.710279304029304
		Individual Median F1: 0.710279304029304
		Individual Median F1: 0.710279304029304
		Individual Median F1: 0.710279304029304
		Individual Median F1: 0.710279304029304
		Individual Median F1: 0.6976922029352915
		Individual Median F1: 0.710279304029304
		Individual Median F1: 0.710279304029304
		Individual Median F1: 0.710279304029304
		Individual Median F1: 0.710279304029304
		Individual Median F1: 0.710279304029304
		Individual Median F1: 0.6948411608908733
		Individual Median F1: 0.676317024763442
		Individual Median F1: 0.6910133250697241
	Average F1 score:	0.7051872130563965
	Best Individual F1 score:	0.710279304029304
	F1:	0.710279304029304
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.005634582073350103
	Argument:	0.004526821551994131
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0285211483296772
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 142
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7313363705116283
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7474922706973548
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7497860797836838
		Individual Median F1: 0.7474812493497012
		Individual Median F1: 0.7497860797836838
	Average F1 score:	0.7153479848822619
	Best Individual F1 score:	0.7497860797836838
	F1:	0.7497860797836838
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.005634582073350103
	Argument:	0.004526821551994131
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0285211483296772
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 143
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7095629006046995
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7260898952348767
		Individual Median F1: 0.7328295176705935
	Average F1 score:	0.6820655505650809
	Best Individual F1 score:	0.7328295176705935
	F1:	0.7328295176705935
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.005634582073350103
	Argument:	0.004526821551994131
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 144
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.6980712221846974
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.7036224011429761
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.6868742677601448
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.6980712221846974
		Individual Median F1: 0.6980712221846974
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.6816936631911047
		Individual Median F1: 0.7036224011429761
	Average F1 score:	0.6874485750230654
	Best Individual F1 score:	0.7036224011429761
	F1:	0.7036224011429761
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.005634582073350103
	Argument:	0.004526821551994131
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 145
		Individual Median F1: 0.7367516911312533
		Individual Median F1: 0.735981475202113
		Individual Median F1: 0.735981475202113
		Individual Median F1: 0.735981475202113
		Individual Median F1: 0.7306453350570997
		Individual Median F1: 0.7306453350570997
		Individual Median F1: 0.7306453350570997
		Individual Median F1: 0.7306453350570997
		Individual Median F1: 0.7306453350570997
		Individual Median F1: 0.7306453350570997
		Individual Median F1: 0.7306453350570997
		Individual Median F1: 0.7306453350570997
		Individual Median F1: 0.7306453350570997
		Individual Median F1: 0.7306453350570997
		Individual Median F1: 0.7306453350570997
		Individual Median F1: 0.7306453350570997
		Individual Median F1: 0.7306453350570997
		Individual Median F1: 0.7306453350570997
		Individual Median F1: 0.735981475202113
		Individual Median F1: 0.7306453350570997
		Individual Median F1: 0.735981475202113
		Individual Median F1: 0.7306453350570997
		Individual Median F1: 0.7306453350570997
		Individual Median F1: 0.7306453350570997
		Individual Median F1: 0.7306453350570997
		Individual Median F1: 0.7306453350570997
		Individual Median F1: 0.7306453350570997
		Individual Median F1: 0.7306453350570997
		Individual Median F1: 0.7306453350570997
		Individual Median F1: 0.7306453350570997
	Average F1 score:	0.6812413040007272
	Best Individual F1 score:	0.7367516911312533
	F1:	0.7367516911312533
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.004526821551994131
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 146
		Individual Median F1: 0.7438503311032805
		Individual Median F1: 0.7438503311032805
		Individual Median F1: 0.7438503311032805
		Individual Median F1: 0.7438503311032805
		Individual Median F1: 0.7438503311032805
		Individual Median F1: 0.7470739436089661
		Individual Median F1: 0.7470739436089661
		Individual Median F1: 0.7332968647294191
		Individual Median F1: 0.7332968647294191
		Individual Median F1: 0.7347856702755038
		Individual Median F1: 0.7332968647294191
		Individual Median F1: 0.7347856702755038
		Individual Median F1: 0.7347856702755038
		Individual Median F1: 0.7332968647294191
		Individual Median F1: 0.7347856702755038
		Individual Median F1: 0.6673064619321818
		Individual Median F1: 0.7438503311032805
		Individual Median F1: 0.7347856702755038
		Individual Median F1: 0.7332968647294191
		Individual Median F1: 0.7347856702755038
		Individual Median F1: 0.7438503311032805
		Individual Median F1: 0.7332968647294191
		Individual Median F1: 0.7332968647294191
		Individual Median F1: 0.7470739436089661
		Individual Median F1: 0.7332968647294191
		Individual Median F1: 0.7332968647294191
		Individual Median F1: 0.7347856702755038
		Individual Median F1: 0.7332968647294191
		Individual Median F1: 0.7332968647294191
		Individual Median F1: 0.7332968647294191
	Average F1 score:	0.7003895108646033
	Best Individual F1 score:	0.7470739436089661
	F1:	0.7470739436089661
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.004526821551994131
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 147
		Individual Median F1: 0.7104067975035716
		Individual Median F1: 0.7104067975035716
		Individual Median F1: 0.7076152788895769
		Individual Median F1: 0.7104067975035716
		Individual Median F1: 0.7104067975035716
		Individual Median F1: 0.7076152788895769
		Individual Median F1: 0.7104067975035716
		Individual Median F1: 0.7104067975035716
		Individual Median F1: 0.7076152788895769
		Individual Median F1: 0.7104067975035716
		Individual Median F1: 0.7104067975035716
		Individual Median F1: 0.7111009291460418
		Individual Median F1: 0.711100929146042
		Individual Median F1: 0.7111009291460418
		Individual Median F1: 0.7111009291460418
		Individual Median F1: 0.6966937344771098
		Individual Median F1: 0.7104067975035716
		Individual Median F1: 0.7076152788895769
		Individual Median F1: 0.7076152788895769
		Individual Median F1: 0.7076152788895769
		Individual Median F1: 0.7076152788895769
		Individual Median F1: 0.7076152788895769
		Individual Median F1: 0.7104067975035716
		Individual Median F1: 0.7076152788895769
		Individual Median F1: 0.7104067975035716
		Individual Median F1: 0.7104067975035716
		Individual Median F1: 0.7104067975035716
		Individual Median F1: 0.7104067975035716
		Individual Median F1: 0.7076152788895769
		Individual Median F1: 0.7104067975035716
	Average F1 score:	0.6522931016077027
	Best Individual F1 score:	0.7076152788895769
	F1:	0.7076152788895769
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.005634582073350103
	Argument:	0.004526821551994131
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0285211483296772
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 148
		Individual Median F1: 0.7260734236184115
		Individual Median F1: 0.7260734236184115
		Individual Median F1: 0.7262531952428384
		Individual Median F1: 0.7260734236184115
		Individual Median F1: 0.7260734236184115
		Individual Median F1: 0.7277929587539693
		Individual Median F1: 0.7276131871295425
		Individual Median F1: 0.7277929587539693
		Individual Median F1: 0.7277929587539693
		Individual Median F1: 0.7277929587539693
		Individual Median F1: 0.7276131871295425
		Individual Median F1: 0.7276131871295425
		Individual Median F1: 0.7276131871295425
		Individual Median F1: 0.7276131871295425
		Individual Median F1: 0.7276131871295425
		Individual Median F1: 0.7276131871295425
		Individual Median F1: 0.7260734236184115
		Individual Median F1: 0.7262531952428384
		Individual Median F1: 0.7260734236184115
		Individual Median F1: 0.7260734236184115
		Individual Median F1: 0.7277929587539693
		Individual Median F1: 0.7277929587539693
		Individual Median F1: 0.7276131871295425
		Individual Median F1: 0.7260734236184115
		Individual Median F1: 0.7277929587539693
		Individual Median F1: 0.7277929587539693
		Individual Median F1: 0.7215887282739111
		Individual Median F1: 0.7260734236184115
		Individual Median F1: 0.7277929587539693
		Individual Median F1: 0.7276131871295425
	Average F1 score:	0.6759883694528432
	Best Individual F1 score:	0.7277929587539693
	F1:	0.7277929587539693
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.004526821551994131
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0
